date,open,high,low,close,average_price,day_variation,timeHigh,timeLow,volume,marketCap,circulatingSupply
2024-04-12,70061.38,71222.74,65254.83,67195.86,68238.78,-4.09%,04:55:00,18:37:00,44129299406.24,1322318848762.9,19680768.0
2024-04-11,70575.73,71256.24,69571.81,70060.61,70414.02,-0.73%,07:25:00,15:01:00,30153382941.04,1378806199022.17,19679975.0
2024-04-10,69140.24,71093.43,67503.57,70587.88,69298.5,2.09%,22:26:00,13:51:00,38318601774.43,1388869502130.74,19679137.0
2024-04-09,71632.5,71742.51,68212.92,69139.02,69977.72,-3.48%,00:16:00,17:13:00,36426900409.13,1360554169765.49,19678181.0
2024-04-08,69362.55,72715.36,69064.24,71631.36,70889.8,3.27%,12:13:00,00:36:00,37261432669.09,1409529731787.86,19677237.0
2024-04-07,68897.11,70284.43,68851.63,69362.55,69568.03,0.68%,16:43:00,00:30:00,21204930368.78,1364795785582.02,19676262.0
2024-04-06,67840.57,69629.6,67491.72,68896.11,68560.66,1.56%,23:10:00,02:38:00,19967785808.97,1355566990096.02,19675237.0
2024-04-05,68515.75,68725.76,66011.48,67837.64,67368.62,-0.99%,00:57:00,12:38:00,33748230055.84,1334713625915.92,19674268.0
2024-04-04,65975.7,69291.25,65113.8,68508.84,67202.52,3.84%,18:03:00,04:24:00,34439527441.54,1347932221575.71,19673318.0
2024-04-03,65446.67,66914.32,64559.9,65980.81,65737.11,0.82%,14:30:00,00:39:00,34488018367.47,1297904385609.21,19672462.0
2024-04-02,69705.02,69708.38,64586.59,65446.97,67147.48,-6.11%,00:00:00,13:34:00,50705240709.24,1287439112104.0,19671575.0
2024-04-01,71333.48,71342.09,68110.7,69702.15,69726.39,-2.29%,00:00:00,16:01:00,34873527352.32,1371141394063.27,19670625.0
2024-03-31,69647.78,71377.78,69624.87,71333.65,70501.32,2.42%,23:58:00,00:01:00,20050941372.83,1403108244335.61,19669700.0
2024-03-30,69893.44,70355.49,69601.07,69645.31,69978.28,-0.36%,05:07:00,23:31:00,17130241882.57,1369892136469.29,19668856.0
2024-03-29,70744.8,70913.1,69076.65,69892.83,69994.88,-1.2%,01:41:00,15:41:00,25230851762.56,1374656364302.31,19667887.0
2024-03-28,69452.77,71546.02,68895.51,70744.95,70220.76,1.86%,15:00:00,02:46:00,34374900617.48,1391336144443.54,19666975.0
2024-03-27,69991.9,71727.68,68381.93,69455.34,70054.8,-0.77%,13:31:00,18:21:00,40827113309.13,1365860349594.74,19666031.0
2024-03-26,69931.33,71535.74,69335.61,69987.84,70435.68,0.08%,07:30:00,14:33:00,36010437368.41,1376403313500.46,19665181.0
2024-03-25,67234.1,71162.59,66414.83,69958.81,68788.71,4.05%,20:02:00,02:18:00,42700139522.64,1375150091236.61,19664293.0
2024-03-24,64070.75,67622.76,63825.85,67234.17,65724.3,4.94%,23:16:00,04:41:00,27206630673.06,1322058484488.52,19663512.0
2024-03-23,63802.72,65976.4,63038.49,64062.2,64507.44,0.41%,17:36:00,03:37:00,24738964812.32,1259788729090.63,19662462.0
2024-03-22,65489.93,66623.75,62355.37,63778.76,64489.56,-2.61%,06:11:00,21:41:00,41401116964.03,1254457600697.83,19661506.0
2024-03-21,67911.58,68199.99,64580.92,65491.39,66390.46,-3.56%,00:45:00,20:05:00,44480350564.9,1287574561970.88,19660650.0
2024-03-20,61930.15,68115.26,60807.79,67913.67,64461.52,9.66%,22:17:00,05:34:00,66792634382.18,1335131959554.81,19659856.0
2024-03-19,67556.13,68106.93,61536.18,61912.77,64821.55,-8.35%,00:21:00,23:27:00,74215844794.11,1217479093665.71,19658906.0
2024-03-18,68371.31,68897.13,66594.23,67548.59,67745.68,-1.2%,05:37:00,17:10:00,49261579492.09,1328015048454.29,19657950.0
2024-03-17,65316.34,68845.72,64545.32,68390.62,66695.52,4.71%,22:41:00,07:23:00,44716864318.25,1343978205472.65,19657050.0
2024-03-16,69392.49,70046.27,64801.4,65315.12,67423.84,-5.88%,00:24:00,23:19:00,46842198370.83,1283870289169.9,19656187.0
2024-03-15,71387.87,72357.13,65630.69,69403.77,68993.91,-2.78%,00:36:00,09:15:00,78320453975.56,1363928841106.55,19655281.0
2024-03-14,73079.37,73750.07,68563.02,71396.59,71156.55,-2.3%,07:07:00,19:44:00,59594605698.01,1403092953865.88,19654500.0
2024-03-13,71482.12,73637.47,71334.09,73083.5,72485.78,2.24%,08:30:00,00:22:00,48212536929.31,1436271822605.71,19653587.0
2024-03-12,72125.12,72825.66,68728.85,71481.29,70777.26,-0.89%,14:08:00,17:23:00,62554434520.34,1404810311680.06,19652612.0
2024-03-11,69020.55,72850.71,67194.89,72123.9,70022.8,4.5%,19:19:00,00:53:00,65716656764.81,1417380747795.66,19651693.0
2024-03-10,68500.26,70005.2,68239.98,69019.79,69122.59,0.76%,10:22:00,22:58:00,35683977531.52,1356284493147.36,19650662.0
2024-03-09,68299.26,68673.06,68053.13,68498.88,68363.1,0.29%,07:12:00,02:02:00,21609650379.03,1346014614977.61,19649775.0
2024-03-08,66938.09,70083.05,66230.45,68300.1,68156.75,2.03%,15:32:00,16:13:00,59202881172.24,1341992893970.51,19648718.0
2024-03-07,66099.74,68029.92,65655.53,66925.48,66842.73,1.25%,17:26:00,01:11:00,46989543159.21,1315182056071.44,19647737.0
2024-03-06,63776.05,67637.93,62848.67,66106.8,65243.3,3.65%,08:35:00,03:00:00,68750229073.49,1298635184349.89,19646600.0
2024-03-05,68341.06,69170.63,59323.91,63801.2,64247.27,-6.64%,15:05:00,19:58:00,102802940877.32,1252930339355.95,19645781.0
2024-03-04,63137.0,68537.03,62386.52,68330.42,65461.77,8.23%,23:14:00,00:50:00,70670471104.67,1342332633739.21,19644731.0
2024-03-03,62031.58,63230.21,61435.02,63167.37,62332.62,1.83%,22:29:00,07:33:00,26253811449.72,1240856664934.87,19643950.0
2024-03-02,62431.65,62458.7,61657.29,62029.85,62058.0,-0.64%,00:06:00,14:07:00,23888473684.9,1218449164616.58,19642950.0
2024-03-01,61168.06,63155.1,60802.53,62440.63,61978.82,2.08%,20:59:00,03:30:00,40186368422.95,1226468270480.94,19642150.0
2024-02-29,62499.18,63585.64,60498.73,61198.38,62042.18,-2.08%,06:47:00,18:51:00,65496611843.55,1202008882583.53,19641187.0
2024-02-28,57071.1,63913.13,56738.42,62504.79,60325.77,9.52%,17:16:00,02:07:00,83239156760.06,1227615937615.29,19640350.0
2024-02-27,54519.36,57537.84,54484.2,57085.37,56011.02,4.71%,19:55:00,00:43:00,49756832031.01,1121125657664.09,19639456.0
2024-02-26,51730.54,54938.17,50931.03,54522.4,52934.6,5.4%,20:10:00,09:58:00,34074411896.32,1070743961954.77,19638606.0
2024-02-25,51565.22,51950.03,51306.17,51733.24,51628.1,0.33%,20:27:00,16:47:00,15413239244.6,1015926591604.23,19637793.0
2024-02-24,50736.37,51684.19,50585.45,51571.1,51134.82,1.65%,18:16:00,02:03:00,15174077878.77,1012689168467.94,19636756.0
2024-02-23,51283.9,51497.93,50561.78,50731.95,51029.86,-1.08%,01:39:00,23:18:00,21427078269.5,996165857694.38,19635868.0
2024-02-22,51854.65,52009.61,50926.29,51304.97,51467.95,-1.06%,20:32:00,13:50:00,25413900610.68,1007369631450.12,19634931.0
2024-02-21,52273.54,52368.82,50671.76,51839.18,51520.29,-0.83%,00:14:00,19:03:00,28624907019.65,1017814980562.83,19634087.0
2024-02-20,51777.73,52945.05,50792.31,52284.87,51868.68,0.98%,13:46:00,17:25:00,33353758255.74,1026519013526.24,19633193.0
2024-02-19,52134.81,52483.33,51711.82,51779.14,52097.58,-0.68%,07:31:00,21:43:00,21362184346.21,1016544621994.0,19632318.0
2024-02-18,51661.97,52356.96,51233.71,52122.55,51795.34,0.89%,23:21:00,02:49:00,17595377310.88,1023243073518.32,19631487.0
2024-02-17,52161.68,52191.91,50669.67,51663.0,51430.79,-0.96%,00:02:00,14:49:00,20009091006.1,1014181383158.99,19630712.0
2024-02-16,51937.73,52537.97,51641.37,52160.2,52089.67,0.43%,14:01:00,09:11:00,28180567297.56,1023893671410.46,19629787.0
2024-02-15,51836.78,52820.07,51371.63,51938.56,52095.85,0.2%,14:52:00,22:00:00,38564360532.5,1019499948270.3,19628962.0
2024-02-14,49733.44,52021.37,49296.83,51826.7,50659.1,4.21%,14:38:00,04:37:00,39105608049.68,1017254026224.34,19627993.0
2024-02-13,49941.36,50358.39,48406.5,49742.44,49382.44,-0.4%,01:37:00,17:13:00,35593051468.37,976299863551.89,19627100.0
2024-02-12,48296.39,50280.48,47745.76,49958.22,49013.12,3.44%,21:15:00,10:08:00,34511985804.6,980490999415.43,19626218.0
2024-02-11,47768.97,48535.94,47617.41,48293.92,48076.68,1.1%,04:01:00,01:29:00,19315867135.91,947774152969.59,19625125.0
2024-02-10,47153.53,48146.17,46905.32,47771.28,47525.74,1.31%,20:48:00,10:54:00,16398681569.88,937476684153.25,19624275.0
2024-02-09,45297.38,48152.49,45260.82,47147.2,46706.66,4.08%,18:25:00,00:50:00,39316770843.67,925184504544.07,19623318.0
2024-02-08,44332.13,45575.84,44332.13,45301.57,44953.98,2.19%,20:18:00,00:00:00,26154524080.46,888921474480.5,19622312.0
2024-02-07,43090.02,44341.95,42775.96,44318.22,43558.96,2.85%,21:32:00,03:59:00,21126587774.95,869585299010.09,19621393.0
2024-02-06,42657.39,43344.15,42529.02,43084.67,42936.58,1.0%,16:31:00,01:05:00,16798476725.59,845338495831.28,19620400.0
2024-02-05,42577.62,43494.25,42264.82,42658.67,42879.54,0.19%,13:38:00,01:14:00,18715487317.32,836936067591.3,19619368.0
2024-02-04,42994.94,43097.64,42374.83,42583.58,42736.24,-0.96%,12:38:00,22:41:00,14802225490.25,835421763160.27,19618400.0
2024-02-03,43184.96,43359.94,42890.81,42992.25,43125.38,-0.45%,00:29:00,15:11:00,11169245236.24,843398823395.77,19617462.0
2024-02-02,43077.64,43422.49,42584.34,43185.86,43003.41,0.25%,16:06:00,13:51:00,18603843039.33,847154029604.95,19616468.0
2024-02-01,42569.76,43243.17,41879.19,43075.77,42561.18,1.19%,19:52:00,01:38:00,21423953779.18,844943939979.73,19615293.0
2024-01-31,42946.25,43717.4,42298.95,42582.61,43008.18,-0.85%,18:00:00,21:30:00,24673628793.16,835231465697.41,19614381.0
2024-01-30,43300.23,43838.95,42711.37,42952.61,43275.16,-0.8%,12:24:00,23:47:00,23842814517.72,842451754278.67,19613518.0
2024-01-29,42030.92,43305.87,41818.33,43288.25,42562.1,2.99%,23:49:00,14:52:00,20668476578.33,848995300207.95,19612606.0
2024-01-28,42126.13,42797.18,41696.91,42035.59,42247.04,-0.21%,05:20:00,20:16:00,16858971687.07,824387868796.11,19611662.0
2024-01-27,41815.63,42195.63,41431.28,42120.06,41813.46,0.73%,22:30:00,09:01:00,11422941934.26,826001135532.44,19610637.0
2024-01-26,39936.82,42209.39,39825.69,41816.87,41017.54,4.71%,20:14:00,01:11:00,25598119893.13,820011355201.19,19609581.0
2024-01-25,40075.55,40254.48,39545.66,39933.81,39900.07,-0.35%,11:30:00,17:18:00,18491782013.19,783046781497.74,19608618.0
2024-01-24,39877.6,40483.78,39508.8,40077.07,39996.29,0.5%,10:50:00,20:57:00,22359526178.02,785809931670.85,19607468.0
2024-01-23,39518.72,40127.35,38521.89,39845.55,39324.62,0.83%,04:27:00,14:24:00,29244553045.3,781234029910.6,19606556.0
2024-01-22,41553.65,41651.21,39450.12,39507.37,40550.66,-4.92%,01:05:00,19:44:00,31338708142.69,774565393660.75,19605593.0
2024-01-21,41671.49,41855.37,41497.01,41545.78,41676.19,-0.3%,14:17:00,23:32:00,9344043641.69,814488966035.62,19604612.0
2024-01-20,41624.59,41877.89,41446.82,41665.58,41662.35,0.1%,21:10:00,00:39:00,11586690904.11,816801167080.27,19603737.0
2024-01-19,41278.46,42134.16,40297.46,41618.41,41215.81,0.82%,20:15:00,17:11:00,25752407154.41,815839646533.36,19602856.0
2024-01-18,42742.31,42876.35,40631.17,41262.06,41753.76,-3.46%,08:03:00,20:37:00,25218357242.1,808819115627.1,19602006.0
2024-01-17,43132.1,43189.89,42189.31,42742.65,42689.6,-0.9%,01:29:00,17:06:00,20851232595.16,837804850463.55,19601143.0
2024-01-16,42499.34,43566.27,42086.0,43154.94,42826.13,1.54%,21:39:00,14:45:00,24062872739.52,845855247845.2,19600425.0
2024-01-15,41715.07,43319.72,41705.42,42511.97,42512.57,1.91%,18:47:00,00:02:00,22320220557.74,833216754804.02,19599581.0
2024-01-14,42842.26,43065.6,41724.61,41796.27,42395.1,-2.44%,09:59:00,23:55:00,17521429522.39,819159863482.62,19598875.0
2024-01-13,42799.45,43234.66,42464.14,42842.38,42849.4,0.1%,08:30:00,03:31:00,20601860468.7,839627405357.25,19598056.0
2024-01-12,46354.79,46498.13,41903.77,42853.17,44200.95,-7.55%,00:47:00,22:30:00,43332698900.4,839796421013.38,19597068.0
2024-01-11,46656.07,48969.37,45678.65,46368.59,47324.01,-0.62%,14:52:00,06:19:00,45833734549.23,908639958360.69,19596025.0
2024-01-10,46121.54,47647.22,44483.15,46627.78,46065.18,1.1%,23:20:00,13:01:00,50114613298.1,913669280076.61,19594956.0
2024-01-09,46987.64,47893.7,45244.72,46139.73,46569.21,-1.8%,21:15:00,21:27:00,39821290991.56,904067321453.05,19594118.0
2024-01-08,43948.71,47218.0,43244.08,46970.5,45231.04,6.88%,21:42:00,02:54:00,42746192015.18,920302445948.27,19593200.0
2024-01-07,43998.46,44495.57,43662.23,43943.1,44078.9,-0.13%,14:09:00,23:45:00,19330573863.32,860951836726.3,19592425.0
2024-01-06,44178.95,44227.63,43475.16,43989.19,43851.4,-0.43%,00:10:00,07:07:00,16092503467.55,861821994190.94,19591675.0
2024-01-05,44192.98,44353.29,42784.72,44162.69,43569.0,-0.07%,23:07:00,01:49:00,32336029346.8,865182724165.6,19590806.0
2024-01-04,42855.81,44770.02,42675.17,44179.92,43722.6,3.09%,22:22:00,01:26:00,30448091209.81,865482457123.12,19589950.0
2024-01-03,44961.6,45503.24,40813.53,42848.18,43158.38,-4.7%,09:40:00,12:10:00,46342323118.41,839345928378.25,19588837.0
2024-01-02,44187.14,45899.71,44176.95,44957.97,45038.33,1.74%,09:07:00,00:01:00,39335274535.93,880631637169.92,19587887.0
2024-01-01,42280.24,44175.44,42214.98,44167.33,43195.21,4.46%,23:53:00,06:02:00,18426978443.25,865106026911.1,19587012.0
2023-12-31,42152.1,42860.94,41998.26,42265.19,42429.6,0.27%,09:46:00,02:53:00,16397498809.56,827811209384.42,19586125.0
2023-12-30,42091.75,42584.12,41556.23,42156.9,42070.18,0.15%,16:18:00,09:45:00,16013925944.56,825646829609.94,19585093.0
2023-12-29,42614.64,43124.33,41424.06,42099.4,42274.2,-1.21%,14:43:00,22:21:00,26000021055.12,824484176968.87,19584225.0
2023-12-28,43468.2,43804.78,42318.55,42627.85,43061.66,-1.93%,00:39:00,16:28:00,22992093013.71,834791614273.2,19583243.0
2023-12-27,42518.47,43683.16,42167.58,43442.85,42925.37,2.17%,22:18:00,03:34:00,25260941031.66,850720785457.95,19582525.0
2023-12-26,43599.85,43603.18,41676.49,42520.4,42639.84,-2.48%,00:01:00,17:40:00,30026850981.84,832620130497.96,19581662.0
2023-12-25,43010.57,43765.09,42765.77,43613.14,43265.43,1.4%,13:03:00,00:44:00,21115795370.27,853982087896.47,19580843.0
2023-12-24,43728.37,43945.52,42786.92,43016.12,43366.22,-1.63%,04:13:00,22:17:00,18830554084.77,842253948410.3,19579962.0
2023-12-23,44012.2,44015.7,43351.36,43739.54,43683.53,-0.62%,00:02:00,04:13:00,13507796558.22,856371815373.69,19578893.0
2023-12-22,43868.99,44367.96,43441.97,43997.9,43904.96,0.29%,06:35:00,14:30:00,21028503216.23,861384314118.89,19577850.0
2023-12-21,43648.12,44240.67,43330.05,43869.15,43785.36,0.51%,13:56:00,02:51:00,22452766168.52,858819785954.74,19576850.0
2023-12-20,42261.3,44275.59,42223.82,43652.25,43249.7,3.29%,15:15:00,02:09:00,27868908174.14,854532316613.74,19575906.0
2023-12-19,42641.51,43354.3,41826.34,42270.53,42590.32,-0.87%,02:01:00,17:59:00,23171001281.0,827447113190.4,19575037.0
2023-12-18,41348.2,42720.3,40530.26,42623.54,41625.28,3.08%,21:49:00,10:38:00,25224642007.51,834312073585.64,19573975.0
2023-12-17,42236.11,42359.5,41274.54,41364.67,41817.02,-2.06%,17:15:00,23:38:00,16678702876.0,809628537784.36,19572950.0
2023-12-16,41937.74,42664.95,41723.11,42240.12,42194.03,0.72%,16:45:00,00:40:00,14386729589.96,826722808111.63,19571981.0
2023-12-15,43028.25,43087.82,41692.97,41929.76,42390.4,-2.55%,00:30:00,15:47:00,19639442461.7,820610949396.45,19571087.0
2023-12-14,42884.26,43390.86,41767.09,43023.97,42578.98,0.33%,17:49:00,13:31:00,25578530177.94,841983433932.16,19570100.0
2023-12-13,41468.47,43429.78,40676.87,42890.74,42053.32,3.43%,22:16:00,04:21:00,26797884673.86,839333709178.59,19569112.0
2023-12-12,41238.73,42048.3,40667.56,41450.22,41357.93,0.51%,08:49:00,18:00:00,24779520131.83,811106735270.16,19568212.0
2023-12-11,43792.02,43808.37,40234.58,41243.83,42021.48,-5.82%,00:10:00,19:42:00,40632672038.1,807028644888.58,19567256.0
2023-12-10,43728.38,44034.62,43593.28,43779.7,43813.95,0.12%,21:10:00,23:22:00,13000481418.42,856608048216.73,19566331.0
2023-12-09,44180.02,44361.26,43627.6,43725.99,43994.43,-1.03%,05:31:00,23:36:00,17368210171.26,855518589113.84,19565450.0
2023-12-08,43293.13,44705.52,43125.3,44166.6,43915.41,2.02%,21:26:00,10:21:00,24421116686.73,864097723185.33,19564506.0
2023-12-07,43769.13,44042.59,42880.65,43292.66,43461.62,-1.09%,04:40:00,09:28:00,27635760670.97,846962790499.37,19563656.0
2023-12-06,44080.02,44265.77,43478.08,43746.45,43871.92,-0.76%,14:29:00,11:35:00,29909761585.63,855807598358.2,19562906.0
2023-12-05,41986.26,44408.67,41421.15,44080.65,42914.91,4.99%,22:30:00,07:45:00,36312154534.7,862310043283.5,19562100.0
2023-12-04,39978.63,42371.75,39978.63,41980.1,41175.19,5.01%,22:20:00,00:00:00,39856129826.57,821180324321.75,19561181.0
2023-12-03,39472.21,40135.6,39298.17,39978.39,39716.88,1.28%,23:11:00,03:13:00,15769696321.58,781986059221.04,19560218.0
2023-12-02,38689.28,39678.94,38652.6,39476.33,39165.77,2.03%,21:54:00,00:32:00,15534035611.94,772125221563.13,19559193.0
2023-12-01,37718.01,38954.11,37629.36,38688.75,38291.74,2.57%,16:35:00,00:28:00,23512784001.94,756690015947.53,19558400.0
2023-11-30,37861.12,38141.75,37531.14,37712.75,37836.44,-0.39%,04:16:00,15:50:00,18115982627.42,737560917365.82,19557337.0
2023-11-29,37826.11,38366.11,37612.63,37858.49,37989.37,0.09%,08:58:00,15:14:00,20728546657.66,740379866134.15,19556506.0
2023-11-28,37247.99,38368.48,36891.09,37831.09,37629.79,1.57%,19:43:00,05:39:00,21696137014.15,739813120655.74,19555693.0
2023-11-27,37454.19,37559.35,36750.13,37254.17,37154.74,-0.53%,01:08:00,16:02:00,19002925719.53,728495474098.44,19554737.0
2023-11-26,37796.83,37820.3,37162.75,37479.12,37491.52,-0.84%,08:35:00,17:02:00,13744796068.31,732864171270.83,19553931.0
2023-11-25,37721.41,37892.43,37617.42,37796.79,37754.93,0.2%,20:05:00,11:44:00,9099571165.44,739040907499.57,19553006.0
2023-11-24,37296.32,38415.34,37261.61,37720.28,37838.48,1.14%,15:41:00,00:14:00,22922957822.74,737506220401.3,19551981.0
2023-11-23,37420.43,37643.92,36923.86,37289.62,37283.89,-0.35%,10:00:00,15:55:00,14214948217.22,729048665033.17,19550981.0
2023-11-22,35756.55,37856.98,35670.97,37432.34,36763.98,4.69%,21:32:00,00:01:00,24397247860.33,731805245915.84,19550081.0
2023-11-21,37469.16,37631.14,35813.81,35813.81,36722.48,-4.42%,02:01:00,23:59:00,25172163755.87,700129319722.62,19549143.0
2023-11-20,37374.07,37756.82,36882.53,37476.96,37319.68,0.28%,17:52:00,14:12:00,20888209067.56,732607478252.01,19548212.0
2023-11-19,36585.77,37509.36,36414.6,37386.55,36961.98,2.19%,23:43:00,14:16:00,12915986552.51,730802775303.56,19547212.0
2023-11-18,36625.37,36839.28,36233.31,36585.7,36536.3,-0.11%,16:13:00,07:05:00,11886022717.42,715107332423.29,19546087.0
2023-11-17,36164.82,36704.48,35901.24,36596.68,36302.86,1.19%,23:09:00,14:56:00,22445028429.93,715288296429.98,19545168.0
2023-11-16,37879.98,37934.63,35545.47,36154.77,36740.05,-4.55%,00:07:00,19:40:00,26007385365.73,706617161805.01,19544231.0
2023-11-15,35548.11,37964.89,35383.78,37880.58,36674.34,6.56%,23:57:00,02:20:00,27365821678.5,740312548128.35,19543325.0
2023-11-14,36491.79,36753.35,34948.5,35537.64,35850.93,-2.61%,08:19:00,18:54:00,23857403554.48,694491212462.29,19542412.0
2023-11-13,37070.31,37405.12,36399.61,36502.36,36902.37,-1.53%,01:18:00,21:37:00,19057712790.07,713311947480.48,19541531.0
2023-11-12,37133.99,37227.69,36779.12,37054.52,37003.4,-0.21%,15:46:00,00:50:00,11545715998.89,724074263172.69,19540781.0
2023-11-11,37310.07,37407.09,36773.67,37138.05,37090.38,-0.46%,00:30:00,22:15:00,13924272141.51,725668445884.77,19539756.0
2023-11-10,36702.25,37493.8,36362.76,37313.97,36928.28,1.67%,23:17:00,08:19:00,22711265155.03,729069481963.87,19538781.0
2023-11-09,35633.63,37926.26,35592.1,36693.12,36759.18,2.97%,14:54:00,00:07:00,37762672381.84,716902433922.7,19537787.0
2023-11-08,35419.48,35994.42,35147.8,35655.28,35571.11,0.67%,23:46:00,15:26:00,17295394917.86,696595346035.22,19536950.0
2023-11-07,35047.79,35892.42,34545.82,35443.56,35219.12,1.13%,20:58:00,12:13:00,18834737788.75,692425627404.3,19536006.0
2023-11-06,35044.79,35286.03,34765.36,35037.37,35025.7,-0.02%,10:40:00,05:31:00,12693436419.5,684460477854.1,19535156.0
2023-11-05,35090.01,35340.34,34594.24,35049.36,34967.29,-0.12%,23:05:00,21:53:00,12412743995.66,684667682720.63,19534387.0
2023-11-04,34736.32,35256.03,34616.69,35082.2,34936.36,1.0%,23:09:00,05:11:00,9561294263.72,685272381015.38,19533337.0
2023-11-03,34942.47,34942.47,34133.44,34732.33,34537.96,-0.6%,00:00:00,10:20:00,17158456701.46,678402411403.87,19532306.0
2023-11-02,35441.58,35919.84,34401.57,34938.24,35160.7,-1.42%,02:51:00,16:32:00,20998158544.23,682394289860.93,19531443.0
2023-11-01,34657.28,35527.93,34170.69,35437.25,34849.31,2.25%,21:05:00,14:57:00,22446272004.73,692109682986.45,19530568.0
2023-10-31,34500.08,34719.25,34083.31,34667.78,34401.28,0.49%,21:21:00,08:07:00,15758270810.39,677047621125.28,19529593.0
2023-10-30,34531.74,34843.94,34110.97,34502.36,34477.46,-0.09%,14:23:00,17:20:00,17184860315.15,673783741121.58,19528625.0
2023-10-29,34089.37,34743.26,33947.57,34538.48,34345.42,1.32%,18:31:00,04:05:00,11160323986.4,674455804209.68,19527662.0
2023-10-28,33907.72,34399.39,33874.8,34089.58,34137.1,0.54%,11:22:00,01:38:00,10160330824.97,665660534679.17,19526806.0
2023-10-27,34156.5,34238.21,33416.89,33909.8,33827.55,-0.72%,07:00:00,18:32:00,16418032871.14,662115721497.01,19525793.0
